Pressure (MPa),Temperature (°C),Specific Volume (m³/kg),Enthalpy (kJ/kg),Entropy (kJ/kg·K),Internal Energy (kJ/kg),Viscosity (μPa·s),Thermal Conductivity (mW/m·K),Density (kg/m³),Prandtl Number (dimensionless)
0.4600816326530612,249.36666666666665,0.5156767593392904,2961.102522130574,7.310309209886301,2723.8491167725138,18.14594570982142,39.09999498466841,1.9391992791787778,960.4607729162709
0.4600816326530612,253.14343434343434,0.5196508107729509,2968.915408118036,7.325207852962131,2729.8336146881297,18.304409433601656,39.46478420396814,1.9243691711219637,959.0912652282894
0.4600816326530612,256.92020202020205,0.5236186640726515,2976.722205951456,7.3399884345736535,2735.814876097296,18.46286458957572,39.83158461473163,1.9097867754027407,957.7905897409294
0.4600816326530612,260.6969696969697,0.5275806210309104,2984.5237514382793,7.3546542024293675,2741.7935979582617,18.62131019271947,40.20037981425385,1.8954449047919275,956.5527814201375
0.4600816326530612,264.4737373737374,0.5315369639659638,2992.3208231659537,7.369208228736851,2747.7704289690414,18.77974514955591,40.57115297377068,1.881336704297452,955.3724387142379
0.4600816326530612,268.25050505050507,0.5354879572714666,3000.1141472419076,7.383653423903492,2753.7459735943976,18.938168269140363,40.94388690156369,1.8674556288724307,954.2446674316027
0.4600816326530612,272.02727272727276,0.5394338488216655,3007.9044015847576,7.397992548934918,2759.720795710561,19.096578273118574,41.318564100282295,1.8537954230799405,953.1650306795827
0.4600816326530612,275.8040404040404,0.54337487124738,3015.6922198146294,7.4122282266725446,2765.695421908488,19.254973804943404,41.69516681897417,1.8403501025072875,952.1295041304551
0.4600816326530612,279.5808080808081,0.5473112430963015,3023.478194784623,7.426362951994391,2771.6703444915,19.41335343832653,42.07367710027635,1.8271139367477716,951.1344359856523
0.4600816326530612,283.3575757575758,0.5512431698895186,3031.2628817905565,7.440399101088409,2777.6460241989375,19.571715684993737,42.45407682318131,1.814081433789778,950.1765110955391
0.4600816326530612,287.13434343434346,0.5551708450848164,3039.0468014917838,7.454338939894746,2783.6228926837816,19.730059001805298,42.83634774175945,1.8012473256718382,949.2527187632026
0.4600816326530612,290.9111111111111,0.5590944509560928,3046.8304425721944,7.468184631802203,2789.6013547690486,19.888381797296667,43.22047152018606,1.7886065552786763,948.3603238206892
0.4600816326530612,294.6878787878788,0.5630141593971911,3054.61426416722,7.481938244674427,2795.581790504969,20.046682437689284,43.60642976439325,1.7761542641674972,947.4968406170849
0.4600816326530612,298.4646464646465,0.5669301326575403,3062.3986980798404,7.495601757272777,2801.564557046543,20.20495925241645,43.994204050638544,1.7638857813261795,946.6600096016404
0.4600816326530612,302.24141414141417,0.5708425240161765,3070.184150806089,7.5091770651355425,2807.549990368932,20.363210539204818,44.38377595125865,1.751796612775929,945.8477762229119
0.4600816326530612,306.0181818181818,0.5747514784000348,3077.9710053883186,7.522665985966453,2813.5384068362696,20.521434568748443,44.77512705785339,1.7398824319404123,945.0582718976549
0.4600816326530612,309.7949494949495,0.5786571329517487,3085.759623112611,7.536070264579764,2819.5301046378304,20.679629589008453,45.16823900212339,1.728139070711818,944.2897968317133
0.4600816326530612,313.5717171717172,0.5825596175516738,3093.550345064933,7.5493915774441875,2825.5253651040157,20.837793829168948,45.56309347456715,1.7165625111515708,943.5408044999813
0.4600816326530612,317.3484848484849,0.5864590552983413,3101.343493559179,7.562631536863318,2831.5244539133473,20.995925503276464,45.95967224122468,1.7051488777699642,942.8098876142551
0.4600816326530612,321.1252525252525,0.5903555629511272,3109.1393734488574,7.575791694826389,2837.527622200486,21.154022813588174,46.35795715863898,1.6938944303346648,942.0957654268461
0.4600816326530612,324.9020202020202,0.5942492513385398,3116.938273333008,7.588873546559604,2843.5351075743138,21.31208395365175,46.75793018719244,1.6827955571631115,941.3972722345486
0.4600816326530612,328.6787878787879,0.5981402257351776,3124.7404666658645,7.601878533805258,2849.5471350541534,21.47010711113769,47.15957340296077,1.6718487688583297,940.7133469623129
0.4600816326530612,332.4555555555556,0.6020285862101207,3132.5462127788333,7.614808047853004,2855.5639179314667,21.628090470443333,47.56286900821645,1.6610506924516353,940.0430237189694
0.4600816326530612,336.2323232323232,0.6059144279492357,3140.35575782252,7.627663432345299,2861.5856585635897,21.786032215085935,47.96779934070017,1.650398065919271,939.3854232288608
0.4600816326530612,340.0090909090909,0.60979784155364,3148.1693356357696,7.640445985876762,2867.612549105458,21.943930529901035,48.37434688177121,1.6398877330431423,938.7397450533924
0.4600816326530612,343.7858585858586,0.6136789133163517,3155.9871685480384,7.653156964405319,2873.644772184695,22.101783603060486,48.78249426353534,1.6295166385886548,938.1052605255727
0.4600816326530612,347.5626262626263,0.6175577254789638,3163.8094681207854,7.665797583491223,2879.6825015249133,22.25958962792408,49.19222427504306,1.6192818237751339,937.481306328583
0.4600816326530612,351.3393939393939,0.621434356470001,3171.6364358330575,7.67836902037852,2885.725902521635,22.417346804736816,49.603519867641076,1.6091804220165833,936.8672786565605
0.4600816326530612,355.1161616161616,0.6253088811264691,3179.468263715934,7.690872415932108,2891.7751327748083,22.575053342183416,50.01636415955387,1.5992096549125285,936.2626279020973
0.4600816326530612,358.8929292929293,0.6291813708999662,3187.3051349400916,7.703308876442356,2897.8303425815434,22.7327074588106,50.43074043976526,1.5893668284704991,935.6668538206017
0.4600816326530612,362.669696969697,0.6330518940485941,3195.147224360332,7.715679475308076,2903.8916753923418,22.89030738432676,50.846632171263806,1.5796493295433351,935.0795011266894
0.4600816326530612,366.4464646464647,0.6369205158158103,3202.9946990205844,7.727985254607661,2909.959268233817,23.04785136078802,51.26402299371109,1.570054622465934,934.5001554822575
0.4600816326530612,370.2232323232323,0.6407872985972373,3210.8477186225696,7.7402272265673195,2916.0332521006085,23.205337643678867,51.68289672558549,1.5605802458774134,933.9284398399103
0.4600816326530612,374.0,0.6446523020963821,3218.706435961029,7.752406374934543,2922.113752318971,23.362764502895175,52.103237365851484,1.5512238097157833,933.364011108976
0.9101632653061223,0.1,0.0009997394832597511,1.3059661242722203,0.0014488279819266224,0.3960399717773535,1783.7392038066955,556.5195950558563,1000.2605846269064,13510.12267653863
0.9101632653061223,3.8767676767676766,0.0009996251883529106,17.203959831304104,0.05923171515708091,16.294137705895874,1572.2433982262296,565.751221482707,1000.3749521835348,11683.76021267578
0.9101632653061223,7.653535353535353,0.0009997378443448587,33.06629616939502,0.11610425627700958,32.156371508544616,1398.248458858312,574.2977213864991,1000.2622243987503,10216.275134376627
0.9101632653061223,11.43030303030303,0.0010000533038754542,48.9018945880119,0.17212233991164935,47.99168280743357,1253.2165191440745,582.2545057320572,999.9466989656975,9018.351169253432
0.9101632653061223,15.207070707070706,0.0010005521433902565,64.71759682948519,0.2273323881029351,63.80693102359286,1130.9255466015954,589.6959946968653,999.4481613038321,8026.984511816546
0.9101632653061223,18.983838383838386,0.0010012185209040266,80.51872442589128,0.28177377091339667,79.60745210755974,1026.7547215988632,596.6806913665772,998.7829620821174,7196.688728075296
0.9101632653061223,22.76060606060606,0.0010020393648913258,96.30945818016751,0.33548046004766446,95.39743875989826,937.213695340123,603.2549124508055,997.964785653359,6493.9493480092515
0.9101632653061223,26.537373737373738,0.0010030037851159908,112.09310845540627,0.3884822107187777,111.18021125519644,859.6253292706417,609.4555738276435,997.0052105878709,5893.623584960555
0.9101632653061223,30.314141414141414,0.0010041026359140697,127.87231544368021,0.4408054372067077,126.95841810985509,791.9074589329583,615.3122965741436,995.914126935505,5376.542465962249
0.9101632653061223,34.09090909090909,0.0010053281866218573,143.6492023068609,0.4924738798506594,142.734189523544,732.4199823208004,620.8490155439652,994.7000524875749,4927.877488133646
0.9101632653061223,37.86767676767677,0.001006673868904169,159.4254950141931,0.5435091234887753,158.50925743840273,679.8559112727977,626.085218160478,993.3703763350549,4536.005591315933
0.9101632653061223,41.644444444444446,0.0010081340803429432,175.20261753306556,0.5939310058780567,174.28505092236682,633.1625501071459,631.0369047550178,991.9315490850421,4191.706160356215
0.9101632653061223,45.42121212121212,0.0010097040299057707,190.98176813559033,0.6437579420536302,190.06277261210323,591.4836633968036,635.7173369258346,990.3892332620715,3887.5836551822676
0.9101632653061223,49.1979797979798,0.0010113796150831055,206.76398077802708,0.6930071829867082,205.84346020268393,554.1164892921104,640.1376230286993,988.7484235262439,3617.646304284043
0.9101632653061223,52.974747474747474,0.0010131573233142233,222.5501744735525,0.7416950220995555,221.62803589587227,520.479400354537,644.3071775539877,987.0135436901514,3376.9944921504643
0.9101632653061223,56.75151515151515,0.001015034152282797,238.34119283673687,0.7898369600374591,237.41734604415444,490.0873001286492,648.2340822088273,985.1885256776972,3161.5873866664047
0.9101632653061223,60.528282828282826,0.0010170075450447336,254.13783565311908,0.8374478358462157,253.21219274506484,462.53270778272724,651.9253699650031,983.276874269418,2968.066127509155
0.9101632653061223,64.3050505050505,0.0010190753369411127,269.94088378394974,0.8845419311461129,269.0133588476801,437.47107227634626,655.3872484635053,981.2817205464222,2793.6184152747387
0.9101632653061223,68.08181818181818,0.001021235711969203,285.75111876444606,0.9311330525631396,284.8216275341722,414.60926469301927,658.625275505871,979.2058662654333,2635.8737560709505
0.9101632653061223,71.85858585858585,0.0010234871668158838,301.5693379268346,0.9772345968122289,300.6377975050865,393.6964823958786,661.6444965865562,977.051820894879,2492.821651654203
0.9101632653061223,75.63535353535353,0.0010258284811556222,317.396365988242,1.022859601947614,316.46269458820285,374.51700054890387,664.4495522937048,974.821832664925,2362.747138415397
0.9101632653061223,79.4121212121212,0.0010282586931153197,333.23306377318437,1.0680207876966121,332.29718048349866,356.8843511374257,667.0447617650958,972.5179146993602,2244.1795691949233
0.9101632653061223,83.18888888888888,0.0010307770790387782,349.08033466879067,1.1127305872454347,348.1421592367315,340.63661426059934,669.4341871099571,970.1418670781092,2135.851594899064
0.9101632653061223,86.96565656565656,0.0010333831368617564,364.9391293086158,1.1570011724034375,363.9985819384661,325.6325829394278,671.621682708082,967.6952955095276,2036.666069274233
0.9101632653061223,90.74242424242424,0.0010360765725474334,380.8104489004725,1.200844473707021,379.867450064086,311.7486190889325,673.610932511192,965.1796271594764,1945.669158231178
0.9101632653061223,94.51919191919191,0.0010388572891422004,396.69534754248787,1.2442721967195336,395.7498178000186,298.8760602730145,675.4054778485831,962.596124079482,1862.0283453083503
0.9101632653061223,98.29595959595959,0.0010417253780993022,412.5949338136132,1.2872958355332196,411.64679364192125,286.91906835059314,677.0087377425413,959.9458945932249,1785.0143290704723
0.9101632653061223,102.07272727272726,0.0010446811125880637,428.5103718737873,1.3299266842751976,427.55954150114184,275.79283493683215,678.4240233433968,957.22990293433,1713.9860357584405
0.9101632653061223,105.84949494949494,0.0010477249425644086,444.4428822676953,1.3721758472499592,443.4892815128145,265.4220767498786,679.654547774834,954.4489773741598,1648.3781420480298
0.9101632653061223,109.62626262626262,0.001050857491425031,460.3937425906953,1.4140542482173657,459.43729070490616,255.73976784224303,680.7034324244962,951.6038170351101,1587.6906330979698
0.9101632653061223,113.40303030303029,0.0010540795541074633,476.36428814704595,1.4555726391946324,475.40490365818346,246.6860664801897,681.5737105071876,948.6949975485912,1531.4800208135707
0.9101632653061223,117.17979797979797,0.0010573920965314626,492.3559127070136,1.4967416090846204,491.3935132637251,238.2074028092484,682.2683285602945,945.7229756873306,1479.3519241302924
0.9101632653061223,120.95656565656564,0.0010607962563058309,508.3700694506296,1.5375715923648283,507.40457166617045,230.25570000101973,682.7901463948094,942.6880930768452,1430.9547727775735
0.9101632653061223,124.73333333333332,0.0010642933446502732,524.4082721712309,1.578072878017531,523.4395914654065,222.7877067415713,683.141935914117,939.5905790697207,1385.9744425795686
0.9101632653061223,128.510101010101,0.0010678848495041975,540.4720968005238,1.6182556188426338,539.5001472389354,215.7644230148551,683.3263791226473,936.4305528487314,1344.1296669720377
0.9101632653061223,132.28686868686867,0.001071572439815788,556.5631833087397,1.6581298412635355,555.5878774379071,209.15060439584627,683.3460655721642,933.2080248087643,1305.168098376907
0.9101632653061223,136.06363636363636,0.0010753579710237752,572.6832380276411,1.6977054557172657,571.7044867053664,202.91433268157928,683.2034894336346,929.9228972543608,1268.8629161109259
0.9101632653061223,139.84040404040402,0.0010792434917643683,588.8340364406872,1.7369922677050078,587.8517486610867,197.02664279253946,682.9010463324738,926.5749644365986,1235.0098959356365
0.9101632653061223,143.61717171717171,0.001083231251854562,605.0174264921767,1.7759999895639322,604.031509192109,191.46119758065475,682.4410300447026,923.163911942104,1203.4248711694847
0.9101632653061223,147.39393939393938,0.0010873237116233894,621.2353324174906,1.8147382530706728,620.245690317683,186.194003565468,681.8256291175802,919.689315435774,1173.9415273266136
0.9101632653061223,151.17070707070707,0.001091523552683585,637.489759251979,1.853216622829838,636.4962946111131,181.2031617522529,681.0569234504322,916.1506387484098,1146.409481833846
0.9101632653061223,154.94747474747473,0.0010958336902591077,653.7827978998541,1.8914446107015164,652.7854103300929,176.46864861481768,680.1368808478296,912.5472312897698,1120.69260864183
0.9101632653061223,158.72424242424242,0.0011002572872093358,670.1166309831066,1.9294316911825546,669.1152172179033,171.97212309138214,679.2509237518931,908.8783247565433,1096.371195048625
0.9101632653061223,162.50101010101008,0.0011047977699189721,686.4935394427993,1.9671873179398478,685.4879930970305,167.69675607562093,678.20988160737,905.1430290933171,1073.6526518695634
0.9101632653061223,166.27777777777777,0.0011094588462552818,702.9159099999385,2.0047209415805383,701.9061213137104,163.62707941069115,676.9755413235656,901.3403276518687,1052.4954874918035
0.9101632653061223,170.05454545454543,0.0011142445258315555,719.3862435610691,2.042042028802384,718.3720991250947,159.74885183263348,675.581649347096,897.4690714802522,1032.7534768714293
0.9101632653061223,173.83131313131312,0.001119159142859362,735.9071646734993,2.079160083089629,734.8885471336314,156.04893967678092,674.0378303060245,893.5279726572935,1014.3288256619036
0.9101632653061223,177.60808080808079,0.21376238162647815,2778.176630453841,6.627888002000724,2583.617963191078,14.922326639027952,34.276996962471635,4.678091591191987,1141.447869250234
